upper_band,lower_band,severe_ratio,cooldown_ms,move_budget,tau_ms,use_smoothed_load,total_moves,total_load_moved,avg_mm_smooth,worst_mm_smooth,avg_mm_reported,worst_mm_reported,avg_cv_smooth,worst_cv_smooth,avg_cv_reported,worst_cv_reported
1.0500,0.8000,1.5000,30000,0.0100,30000,false,754,52619.00,1.138065,1.479928,1.138065,1.479928,0.102303,0.277299,0.102303,0.277299
1.0500,0.8000,1.5000,30000,0.0100,300000,true,14,517.65,1.108531,1.429704,1.172120,1.843560,0.082946,0.249896,0.131450,0.487249
1.0500,0.8000,1.5000,120000,0.0100,0,true,14,517.65,1.108531,1.429704,1.172120,1.843560,0.082946,0.249896,0.131450,0.487249
1.0500,0.8000,1.5000,30000,0.0100,60000,false,754,52619.00,1.138065,1.479928,1.138065,1.479928,0.102303,0.277299,0.102303,0.277299
1.0500,0.8000,1.5000,120000,0.0100,30000,true,14,517.65,1.108531,1.429704,1.172120,1.843560,0.082946,0.249896,0.131450,0.487249
1.0500,0.8000,1.5000,30000,0.0100,300000,false,754,52619.00,1.138065,1.479928,1.138065,1.479928,0.102303,0.277299,0.102303,0.277299
1.0500,0.8000,1.5000,120000,0.0100,0,false,754,52619.00,1.138065,1.479928,1.138065,1.479928,0.102303,0.277299,0.102303,0.277299
1.0500,0.8000,1.5000,120000,0.0100,60000,true,14,517.65,1.108531,1.429704,1.172120,1.843560,0.082946,0.249896,0.131450,0.487249
1.0500,0.8000,1.5000,120000,0.0100,300000,true,14,517.65,1.108531,1.429704,1.172120,1.843560,0.082946,0.249896,0.131450,0.487249
1.0500,0.8000,1.5000,120000,0.0100,30000,false,754,52619.00,1.138065,1.479928,1.138065,1.479928,0.102303,0.277299,0.102303,0.277299
1.0500,0.8000,1.5000,120000,0.0100,60000,false,754,52619.00,1.138065,1.479928,1.138065,1.479928,0.102303,0.277299,0.102303,0.277299
1.0500,0.8500,1.5000,0,0.0100,0,true,21,1077.42,1.080360,1.383796,1.164833,1.814444,0.057809,0.221619,0.125915,0.481427
1.0500,0.8000,1.5000,120000,0.0100,300000,false,754,52619.00,1.138065,1.479928,1.138065,1.479928,0.102303,0.277299,0.102303,0.277299
1.0500,0.8500,1.5000,0,0.0100,30000,true,21,1077.42,1.080360,1.383796,1.164833,1.814444,0.057809,0.221619,0.125915,0.481427
1.0500,0.8500,1.5000,0,0.0100,0,false,1349,83566.90,1.105913,1.339277,1.105913,1.339277,0.076136,0.196910,0.076136,0.196910
1.0500,0.8500,1.5000,0,0.0100,60000,true,21,1077.42,1.080360,1.383796,1.164833,1.814444,0.057809,0.221619,0.125915,0.481427
1.0500,0.8500,1.5000,0,0.0100,30000,false,1349,83557.70,1.105936,1.339277,1.105936,1.339277,0.076150,0.196910,0.076150,0.196910
1.0500,0.8500,1.5000,0,0.0100,300000,true,21,1077.42,1.080360,1.383796,1.164833,1.814444,0.057809,0.221619,0.125915,0.481427
1.0500,0.8500,1.5000,0,0.0100,60000,false,1350,82675.80,1.105815,1.348123,1.105815,1.348123,0.075903,0.201021,0.075903,0.201021
1.0500,0.8500,1.5000,30000,0.0100,0,true,21,1077.42,1.080360,1.383796,1.164833,1.814444,0.057809,0.221619,0.125915,0.481427
1.0500,0.8500,1.5000,30000,0.0100,30000,true,21,1077.42,1.080360,1.383796,1.164833,1.814444,0.057809,0.221619,0.125915,0.481427
1.0500,0.8500,1.5000,0,0.0100,300000,false,1350,82675.80,1.105815,1.348123,1.105815,1.348123,0.075903,0.201021,0.075903,0.201021
1.0500,0.8500,1.5000,30000,0.0100,0,false,1350,82675.80,1.105815,1.348123,1.105815,1.348123,0.075903,0.201021,0.075903,0.201021
1.0500,0.8500,1.5000,30000,0.0100,60000,true,21,1077.42,1.080360,1.383796,1.164833,1.814444,0.057809,0.221619,0.125915,0.481427
1.0500,0.8500,1.5000,30000,0.0100,30000,false,1350,82675.80,1.105815,1.348123,1.105815,1.348123,0.075903,0.201021,0.075903,0.201021
1.0500,0.8500,1.5000,30000,0.0100,300000,true,21,1077.42,1.080360,1.383796,1.164833,1.814444,0.057809,0.221619,0.125915,0.481427
1.0500,0.8500,1.5000,30000,0.0100,60000,false,1350,82675.80,1.105815,1.348123,1.105815,1.348123,0.075903,0.201021,0.075903,0.201021
1.0500,0.8500,1.5000,120000,0.0100,0,true,21,1077.42,1.080360,1.383796,1.164833,1.814444,0.057809,0.221619,0.125915,0.481427
1.0500,0.8500,1.5000,30000,0.0100,300000,false,1349,83566.90,1.105913,1.339277,1.105913,1.339277,0.076136,0.196910,0.076136,0.196910
1.0500,0.8500,1.5000,120000,0.0100,30000,true,21,1077.42,1.080360,1.383796,1.164833,1.814444,0.057809,0.221619,0.125915,0.481427
1.0500,0.8500,1.5000,120000,0.0100,0,false,1350,82675.80,1.105815,1.348123,1.105815,1.348123,0.075903,0.201021,0.075903,0.201021
1.0500,0.8500,1.5000,120000,0.0100,60000,true,21,1077.42,1.080360,1.383796,1.164833,1.814444,0.057809,0.221619,0.125915,0.481427
1.0500,0.8500,1.5000,120000,0.0100,30000,false,1349,83566.90,1.105913,1.339277,1.105913,1.339277,0.076136,0.196910,0.076136,0.196910
1.0500,0.8500,1.5000,120000,0.0100,300000,true,21,1077.42,1.080360,1.383796,1.164833,1.814444,0.057809,0.221619,0.125915,0.481427
1.0500,0.8500,1.5000,120000,0.0100,60000,false,1349,83566.90,1.105913,1.339277,1.105913,1.339277,0.076136,0.196910,0.076136,0.196910
1.0500,0.9000,1.5000,0,0.0100,0,true,111,3693.63,1.064705,1.236085,1.194033,1.967690,0.045739,0.137524,0.148678,0.565806
1.0500,0.8500,1.5000,120000,0.0100,300000,false,1350,82675.80,1.105815,1.348123,1.105815,1.348123,0.075903,0.201021,0.075903,0.201021
1.0500,0.9000,1.5000,0,0.0100,30000,true,111,3693.63,1.064705,1.236085,1.194033,1.967690,0.045739,0.137524,0.148678,0.565806
1.0500,0.9000,1.5000,0,0.0100,60000,true,111,3693.63,1.064705,1.236085,1.194033,1.967690,0.045739,0.137524,0.148678,0.565806
1.0500,0.9000,1.5000,0,0.0100,0,false,2165,109885.40,1.073682,1.287451,1.073682,1.287451,0.052962,0.178153,0.052962,0.178153
1.0500,0.9000,1.5000,0,0.0100,300000,true,111,3693.63,1.064705,1.236085,1.194033,1.967690,0.045739,0.137524,0.148678,0.565806
1.0500,0.9000,1.5000,0,0.0100,30000,false,2165,109885.40,1.073682,1.287451,1.073682,1.287451,0.052962,0.178153,0.052962,0.178153
1.0500,0.9000,1.5000,0,0.0100,60000,false,2165,109885.40,1.073682,1.287451,1.073682,1.287451,0.052962,0.178153,0.052962,0.178153
1.0500,0.9000,1.5000,30000,0.0100,0,true,111,3693.63,1.064705,1.236085,1.194033,1.967690,0.045739,0.137524,0.148678,0.565806
1.0500,0.9000,1.5000,0,0.0100,300000,false,2165,109885.40,1.073682,1.287451,1.073682,1.287451,0.052962,0.178153,0.052962,0.178153
1.0500,0.9000,1.5000,30000,0.0100,30000,true,111,3693.63,1.064705,1.236085,1.194033,1.967690,0.045739,0.137524,0.148678,0.565806
1.0500,0.9000,1.5000,30000,0.0100,0,false,2166,111752.60,1.073107,1.291543,1.073107,1.291543,0.052457,0.187350,0.052457,0.187350
1.0500,0.9000,1.5000,30000,0.0100,30000,false,2165,109885.40,1.073682,1.287451,1.073682,1.287451,0.052962,0.178153,0.052962,0.178153
1.0500,0.9000,1.5000,30000,0.0100,60000,true,111,3693.63,1.064705,1.236085,1.194033,1.967690,0.045739,0.137524,0.148678,0.565806
1.0500,0.9000,1.5000,30000,0.0100,300000,true,111,3693.63,1.064705,1.236085,1.194033,1.967690,0.045739,0.137524,0.148678,0.565806
1.0500,0.9000,1.5000,120000,0.0100,0,true,147,4877.68,1.067047,1.242270,1.207799,1.884073,0.046238,0.140373,0.162536,0.533206
1.0500,0.9000,1.5000,120000,0.0100,30000,true,147,4877.68,1.067047,1.242270,1.207799,1.884073,0.046238,0.140373,0.162536,0.533206
1.0500,0.9000,1.5000,30000,0.0100,60000,false,2165,109885.40,1.073682,1.287451,1.073682,1.287451,0.052962,0.178153,0.052962,0.178153
1.0500,0.9000,1.5000,30000,0.0100,300000,false,2165,109885.40,1.073682,1.287451,1.073682,1.287451,0.052962,0.178153,0.052962,0.178153
1.0500,0.9000,1.5000,120000,0.0100,60000,true,147,4877.68,1.067047,1.242270,1.207799,1.884073,0.046238,0.140373,0.162536,0.533206
1.0500,0.9000,1.5000,120000,0.0100,0,false,2166,111752.60,1.073107,1.291543,1.073107,1.291543,0.052457,0.187350,0.052457,0.187350
1.0500,0.9000,1.5000,120000,0.0100,30000,false,2165,109885.40,1.073682,1.287451,1.073682,1.287451,0.052962,0.178153,0.052962,0.178153
1.0500,0.9000,1.5000,120000,0.0100,300000,true,147,4877.68,1.067047,1.242270,1.207799,1.884073,0.046238,0.140373,0.162536,0.533206
1.0500,0.9000,1.5000,120000,0.0100,60000,false,2162,110345.90,1.073523,1.287451,1.073523,1.287451,0.052796,0.178153,0.052796,0.178153
1.0500,0.9500,1.5000,0,0.0100,0,true,265,5023.64,1.038637,1.293703,1.149884,1.765405,0.029004,0.170731,0.118367,0.448291
1.0500,0.9000,1.5000,120000,0.0100,300000,false,2165,109885.40,1.073682,1.287451,1.073682,1.287451,0.052962,0.178153,0.052962,0.178153
1.0500,0.9500,1.5000,0,0.0100,30000,true,265,5023.64,1.038637,1.293703,1.149884,1.765405,0.029004,0.170731,0.118367,0.448291
1.0500,0.9500,1.5000,0,0.0100,0,false,3273,127641.40,1.047176,1.310517,1.047176,1.310517,0.035584,0.188999,0.035584,0.188999
1.0500,0.9500,1.5000,0,0.0100,60000,true,265,5023.64,1.038637,1.293703,1.149884,1.765405,0.029004,0.170731,0.118367,0.448291
1.0500,0.9500,1.5000,0,0.0100,30000,false,3273,127641.40,1.047176,1.310517,1.047176,1.310517,0.035584,0.188999,0.035584,0.188999
1.0500,0.9500,1.5000,0,0.0100,60000,false,3273,127641.40,1.047176,1.310517,1.047176,1.310517,0.035584,0.188999,0.035584,0.188999
1.0500,0.9500,1.5000,30000,0.0100,0,true,253,4833.09,1.039875,1.293703,1.149141,1.765405,0.030197,0.170731,0.119038,0.448291
1.0500,0.9500,1.5000,0,0.0100,300000,true,265,5023.64,1.038637,1.293703,1.149884,1.765405,0.029004,0.170731,0.118367,0.448291
1.0500,0.9500,1.5000,30000,0.0100,30000,true,253,4833.09,1.039875,1.293703,1.149141,1.765405,0.030197,0.170731,0.119038,0.448291
1.0500,0.9500,1.5000,0,0.0100,300000,false,3273,127641.40,1.047176,1.310517,1.047176,1.310517,0.035584,0.188999,0.035584,0.188999
1.0500,0.9500,1.5000,30000,0.0100,0,false,3273,127641.40,1.047176,1.310517,1.047176,1.310517,0.035584,0.188999,0.035584,0.188999
1.0500,0.9500,1.5000,30000,0.0100,60000,true,253,4833.09,1.039875,1.293703,1.149141,1.765405,0.030197,0.170731,0.119038,0.448291
1.0500,0.9500,1.5000,30000,0.0100,300000,true,253,4833.09,1.039875,1.293703,1.149141,1.765405,0.030197,0.170731,0.119038,0.448291
1.0500,0.9500,1.5000,30000,0.0100,30000,false,3378,130505.40,1.047042,1.310517,1.047042,1.310517,0.035474,0.188999,0.035474,0.188999
1.0500,0.9500,1.5000,30000,0.0100,60000,false,3273,127641.40,1.047176,1.310517,1.047176,1.310517,0.035584,0.188999,0.035584,0.188999
1.0500,0.9500,1.5000,120000,0.0100,0,true,296,5882.39,1.037258,1.293703,1.153509,1.724876,0.028565,0.170731,0.121736,0.427083
1.0500,0.9500,1.5000,30000,0.0100,300000,false,3273,127641.40,1.047176,1.310517,1.047176,1.310517,0.035584,0.188999,0.035584,0.188999
1.0500,0.9500,1.5000,120000,0.0100,30000,true,296,5882.39,1.037258,1.293703,1.153509,1.724876,0.028565,0.170731,0.121736,0.427083
1.0500,0.9500,1.5000,120000,0.0100,0,false,3273,127641.40,1.047176,1.310517,1.047176,1.310517,0.035584,0.188999,0.035584,0.188999
1.0500,0.9500,1.5000,120000,0.0100,60000,true,296,5882.39,1.037258,1.293703,1.153509,1.724876,0.028565,0.170731,0.121736,0.427083
1.0500,0.9500,1.5000,120000,0.0100,300000,true,296,5882.39,1.037258,1.293703,1.153509,1.724876,0.028565,0.170731,0.121736,0.427083
1.0500,0.9500,1.5000,120000,0.0100,30000,false,3273,127641.40,1.047176,1.310517,1.047176,1.310517,0.035584,0.188999,0.035584,0.188999
1.0500,0.9800,1.5000,0,0.0100,0,true,386,6112.34,1.032440,1.293703,1.147057,1.896431,0.025225,0.171567,0.118387,0.528436
1.0500,0.9500,1.5000,120000,0.0100,60000,false,3273,127641.40,1.047176,1.310517,1.047176,1.310517,0.035584,0.188999,0.035584,0.188999
1.0500,0.9800,1.5000,0,0.0100,30000,true,386,6112.34,1.032440,1.293703,1.147057,1.896431,0.025225,0.171567,0.118387,0.528436
1.0500,0.9500,1.5000,120000,0.0100,300000,false,3355,129096.40,1.047032,1.310517,1.047032,1.310517,0.035351,0.188999,0.035351,0.188999
1.0500,0.9800,1.5000,0,0.0100,60000,true,386,6112.34,1.032440,1.293703,1.147057,1.896431,0.025225,0.171567,0.118387,0.528436
1.0500,0.9800,1.5000,0,0.0100,300000,true,386,6112.34,1.032440,1.293703,1.147057,1.896431,0.025225,0.171567,0.118387,0.528436
1.0500,0.9800,1.5000,0,0.0100,0,false,3654,137397.30,1.039868,1.381573,1.039868,1.381573,0.031183,0.226007,0.031183,0.226007
1.0500,0.9800,1.5000,0,0.0100,30000,false,3571,134079.90,1.040961,1.277653,1.040961,1.277653,0.032040,0.172106,0.032040,0.172106
1.0500,0.9800,1.5000,0,0.0100,60000,false,3558,133740.60,1.041174,1.277653,1.041174,1.277653,0.032173,0.172106,0.032173,0.172106
1.0500,0.9800,1.5000,30000,0.0100,0,true,404,7367.90,1.036071,1.293703,1.150872,1.736798,0.028008,0.171567,0.120954,0.435284
1.0500,0.9800,1.5000,0,0.0100,300000,false,3683,133889.00,1.041899,1.287451,1.041899,1.287451,0.032525,0.174842,0.032525,0.174842
1.0500,0.9800,1.5000,30000,0.0100,30000,true,404,7367.90,1.036071,1.293703,1.150872,1.736798,0.028008,0.171567,0.120954,0.435284
1.0500,0.9800,1.5000,30000,0.0100,0,false,3571,134079.90,1.040961,1.277653,1.040961,1.277653,0.032040,0.172106,0.032040,0.172106
1.0500,0.9800,1.5000,30000,0.0100,60000,true,404,7367.90,1.036071,1.293703,1.150872,1.736798,0.028008,0.171567,0.120954,0.435284
1.0500,0.9800,1.5000,30000,0.0100,300000,true,404,7367.90,1.036071,1.293703,1.150872,1.736798,0.028008,0.171567,0.120954,0.435284
1.0500,0.9800,1.5000,30000,0.0100,30000,false,3617,133075.40,1.040622,1.277653,1.040622,1.277653,0.031941,0.172106,0.031941,0.172106
1.0500,0.9800,1.5000,120000,0.0100,0,true,450,6553.52,1.031543,1.293703,1.141643,1.896431,0.024958,0.171567,0.115214,0.517946
1.0500,0.9800,1.5000,30000,0.0100,60000,false,3654,137397.30,1.039868,1.381573,1.039868,1.381573,0.031183,0.226007,0.031183,0.226007
1.0500,0.9800,1.5000,120000,0.0100,30000,true,450,6553.52,1.031543,1.293703,1.141643,1.896431,0.024958,0.171567,0.115214,0.517946
1.0500,0.9800,1.5000,30000,0.0100,300000,false,3571,134079.90,1.040961,1.277653,1.040961,1.277653,0.032040,0.172106,0.032040,0.172106
1.0500,0.9800,1.5000,120000,0.0100,60000,true,450,6553.52,1.031543,1.293703,1.141643,1.896431,0.024958,0.171567,0.115214,0.517946
1.0500,0.9800,1.5000,120000,0.0100,0,false,3535,136375.40,1.041082,1.378538,1.041082,1.378538,0.032187,0.223668,0.032187,0.223668
1.0500,0.9800,1.5000,120000,0.0100,30000,false,3654,137397.30,1.039868,1.381573,1.039868,1.381573,0.031183,0.226007,0.031183,0.226007
1.0500,0.9800,1.5000,120000,0.0100,300000,true,450,6553.52,1.031543,1.293703,1.141643,1.896431,0.024958,0.171567,0.115214,0.517946
1.0500,0.9800,1.5000,120000,0.0100,60000,false,3580,132415.10,1.041162,1.265230,1.041162,1.265230,0.032245,0.172106,0.032245,0.172106
1.1000,0.7000,1.5000,0,0.0100,0,true,4,287.16,1.125801,1.485856,1.217424,2.003448,0.121982,0.309297,0.169535,0.579941
1.0500,0.9800,1.5000,120000,0.0100,300000,false,3518,129982.70,1.043571,1.307227,1.043571,1.307227,0.033700,0.177945,0.033700,0.177945
1.1000,0.7000,1.5000,0,0.0100,30000,true,4,287.16,1.125801,1.485856,1.217424,2.003448,0.121982,0.309297,0.169535,0.579941
1.1000,0.7000,1.5000,0,0.0100,0,false,59,6176.20,1.164637,1.485856,1.164637,1.485856,0.123086,0.309297,0.123086,0.309297
1.1000,0.7000,1.5000,0,0.0100,60000,true,4,287.16,1.125801,1.485856,1.217424,2.003448,0.121982,0.309297,0.169535,0.579941
1.1000,0.7000,1.5000,0,0.0100,30000,false,59,6176.20,1.164637,1.485856,1.164637,1.485856,0.123086,0.309297,0.123086,0.309297
1.1000,0.7000,1.5000,0,0.0100,300000,true,4,287.16,1.125801,1.485856,1.217424,2.003448,0.121982,0.309297,0.169535,0.579941
1.1000,0.7000,1.5000,30000,0.0100,0,true,4,287.16,1.125801,1.485856,1.217424,2.003448,0.121982,0.309297,0.169535,0.579941
1.1000,0.7000,1.5000,0,0.0100,60000,false,59,6176.20,1.164637,1.485856,1.164637,1.485856,0.123086,0.309297,0.123086,0.309297
1.1000,0.7000,1.5000,30000,0.0100,30000,true,4,287.16,1.125801,1.485856,1.217424,2.003448,0.121982,0.309297,0.169535,0.579941
1.1000,0.7000,1.5000,0,0.0100,300000,false,59,6176.20,1.164637,1.485856,1.164637,1.485856,0.123086,0.309297,0.123086,0.309297
1.1000,0.7000,1.5000,30000,0.0100,0,false,59,6176.20,1.164637,1.485856,1.164637,1.485856,0.123086,0.309297,0.123086,0.309297
1.1000,0.7000,1.5000,30000,0.0100,60000,true,4,287.16,1.125801,1.485856,1.217424,2.003448,0.121982,0.309297,0.169535,0.579941
1.1000,0.7000,1.5000,30000,0.0100,30000,false,59,6176.20,1.164637,1.485856,1.164637,1.485856,0.123086,0.309297,0.123086,0.309297
1.1000,0.7000,1.5000,30000,0.0100,300000,true,4,287.16,1.125801,1.485856,1.217424,2.003448,0.121982,0.309297,0.169535,0.579941
1.1000,0.7000,1.5000,30000,0.0100,60000,false,59,6176.20,1.164637,1.485856,1.164637,1.485856,0.123086,0.309297,0.123086,0.309297
1.1000,0.7000,1.5000,30000,0.0100,300000,false,59,6176.20,1.164637,1.485856,1.164637,1.485856,0.123086,0.309297,0.123086,0.309297
1.1000,0.7000,1.5000,120000,0.0100,0,true,4,287.16,1.125801,1.485856,1.217424,2.003448,0.121982,0.309297,0.169535,0.579941
1.1000,0.7000,1.5000,120000,0.0100,30000,true,4,287.16,1.125801,1.485856,1.217424,2.003448,0.121982,0.309297,0.169535,0.579941
1.1000,0.7000,1.5000,120000,0.0100,0,false,59,6176.20,1.164637,1.485856,1.164637,1.485856,0.123086,0.309297,0.123086,0.309297
1.1000,0.7000,1.5000,120000,0.0100,60000,true,4,287.16,1.125801,1.485856,1.217424,2.003448,0.121982,0.309297,0.169535,0.579941
1.1000,0.7000,1.5000,120000,0.0100,300000,true,4,287.16,1.125801,1.485856,1.217424,2.003448,0.121982,0.309297,0.169535,0.579941
1.1000,0.7000,1.5000,120000,0.0100,30000,false,59,6176.20,1.164637,1.485856,1.164637,1.485856,0.123086,0.309297,0.123086,0.309297
1.1000,0.7000,1.5000,120000,0.0100,60000,false,59,6176.20,1.164637,1.485856,1.164637,1.485856,0.123086,0.309297,0.123086,0.309297
1.1000,0.8000,1.5000,0,0.0100,0,true,14,517.65,1.108531,1.429704,1.172120,1.843560,0.082946,0.249896,0.131450,0.487249
1.1000,0.8000,1.5000,0,0.0100,30000,true,14,517.65,1.108531,1.429704,1.172120,1.843560,0.082946,0.249896,0.131450,0.487249
1.1000,0.7000,1.5000,120000,0.0100,300000,false,59,6176.20,1.164637,1.485856,1.164637,1.485856,0.123086,0.309297,0.123086,0.309297
1.1000,0.8000,1.5000,0,0.0100,0,false,735,52263.80,1.133903,1.479928,1.133903,1.479928,0.100637,0.277299,0.100637,0.277299
1.1000,0.8000,1.5000,0,0.0100,60000,true,14,517.65,1.108531,1.429704,1.172120,1.843560,0.082946,0.249896,0.131450,0.487249
1.1000,0.8000,1.5000,0,0.0100,30000,false,735,52263.80,1.133903,1.479928,1.133903,1.479928,0.100637,0.277299,0.100637,0.277299
1.1000,0.8000,1.5000,0,0.0100,300000,true,14,517.65,1.108531,1.429704,1.172120,1.843560,0.082946,0.249896,0.131450,0.487249
1.1000,0.8000,1.5000,0,0.0100,60000,false,735,52236.50,1.133936,1.479928,1.133936,1.479928,0.100650,0.277299,0.100650,0.277299
1.1000,0.8000,1.5000,30000,0.0100,0,true,14,517.65,1.108531,1.429704,1.172120,1.843560,0.082946,0.249896,0.131450,0.487249
1.1000,0.8000,1.5000,0,0.0100,300000,false,735,52236.50,1.133936,1.479928,1.133936,1.479928,0.100650,0.277299,0.100650,0.277299
1.1000,0.8000,1.5000,30000,0.0100,30000,true,14,517.65,1.108531,1.429704,1.172120,1.843560,0.082946,0.249896,0.131450,0.487249
1.1000,0.8000,1.5000,30000,0.0100,0,false,735,52263.80,1.133903,1.479928,1.133903,1.479928,0.100637,0.277299,0.100637,0.277299
1.1000,0.8000,1.5000,30000,0.0100,60000,true,14,517.65,1.108531,1.429704,1.172120,1.843560,0.082946,0.249896,0.131450,0.487249
1.1000,0.8000,1.5000,30000,0.0100,30000,false,735,52236.50,1.133936,1.479928,1.133936,1.479928,0.100650,0.277299,0.100650,0.277299
1.1000,0.8000,1.5000,30000,0.0100,300000,true,14,517.65,1.108531,1.429704,1.172120,1.843560,0.082946,0.249896,0.131450,0.487249
1.1000,0.8000,1.5000,30000,0.0100,60000,false,735,52236.50,1.133936,1.479928,1.133936,1.479928,0.100650,0.277299,0.100650,0.277299
1.1000,0.8000,1.5000,120000,0.0100,0,true,14,517.65,1.108531,1.429704,1.172120,1.843560,0.082946,0.249896,0.131450,0.487249
1.1000,0.8000,1.5000,30000,0.0100,300000,false,735,52236.50,1.133936,1.479928,1.133936,1.479928,0.100650,0.277299,0.100650,0.277299
1.1000,0.8000,1.5000,120000,0.0100,30000,true,14,517.65,1.108531,1.429704,1.172120,1.843560,0.082946,0.249896,0.131450,0.487249
1.1000,0.8000,1.5000,120000,0.0100,0,false,735,52263.80,1.133903,1.479928,1.133903,1.479928,0.100637,0.277299,0.100637,0.277299
1.1000,0.8000,1.5000,120000,0.0100,60000,true,14,517.65,1.108531,1.429704,1.172120,1.843560,0.082946,0.249896,0.131450,0.487249
1.1000,0.8000,1.5000,120000,0.0100,30000,false,735,52236.50,1.133936,1.479928,1.133936,1.479928,0.100650,0.277299,0.100650,0.277299
1.1000,0.8000,1.5000,120000,0.0100,300000,true,14,517.65,1.108531,1.429704,1.172120,1.843560,0.082946,0.249896,0.131450,0.487249
1.1000,0.8000,1.5000,120000,0.0100,60000,false,735,52263.80,1.133903,1.479928,1.133903,1.479928,0.100637,0.277299,0.100637,0.277299
1.1000,0.8000,1.5000,120000,0.0100,300000,false,735,52263.80,1.133903,1.479928,1.133903,1.479928,0.100637,0.277299,0.100637,0.277299
1.1000,0.8500,1.5000,0,0.0100,0,true,30,1530.77,1.079016,1.337338,1.161471,1.894132,0.056599,0.195557,0.124882,0.532295
1.1000,0.8500,1.5000,0,0.0100,30000,true,30,1530.77,1.079016,1.337338,1.161471,1.894132,0.056599,0.195557,0.124882,0.532295
1.1000,0.8500,1.5000,0,0.0100,60000,true,30,1530.77,1.079016,1.337338,1.161471,1.894132,0.056599,0.195557,0.124882,0.532295
1.1000,0.8500,1.5000,0,0.0100,0,false,1276,80833.60,1.108602,1.316136,1.108602,1.316136,0.079434,0.188703,0.079434,0.188703
1.1000,0.8500,1.5000,0,0.0100,30000,false,1276,80833.60,1.108602,1.316136,1.108602,1.316136,0.079434,0.188703,0.079434,0.188703
1.1000,0.8500,1.5000,0,0.0100,300000,true,30,1530.77,1.079016,1.337338,1.161471,1.894132,0.056599,0.195557,0.124882,0.532295
1.1000,0.8500,1.5000,0,0.0100,60000,false,1276,80833.60,1.108602,1.316136,1.108602,1.316136,0.079434,0.188703,0.079434,0.188703
1.1000,0.8500,1.5000,30000,0.0100,0,true,30,1530.77,1.079016,1.337338,1.161471,1.894132,0.056599,0.195557,0.124882,0.532295
1.1000,0.8500,1.5000,0,0.0100,300000,false,1276,80833.60,1.108602,1.316136,1.108602,1.316136,0.079434,0.188703,0.079434,0.188703
1.1000,0.8500,1.5000,30000,0.0100,30000,true,30,1530.77,1.079016,1.337338,1.161471,1.894132,0.056599,0.195557,0.124882,0.532295
1.1000,0.8500,1.5000,30000,0.0100,0,false,1276,80833.60,1.108602,1.316136,1.108602,1.316136,0.079434,0.188703,0.079434,0.188703
1.1000,0.8500,1.5000,30000,0.0100,60000,true,30,1530.77,1.079016,1.337338,1.161471,1.894132,0.056599,0.195557,0.124882,0.532295
1.1000,0.8500,1.5000,30000,0.0100,30000,false,1276,80833.60,1.108602,1.316136,1.108602,1.316136,0.079434,0.188703,0.079434,0.188703
1.1000,0.8500,1.5000,30000,0.0100,300000,true,30,1530.77,1.079016,1.337338,1.161471,1.894132,0.056599,0.195557,0.124882,0.532295
